request_number,faculty,gender,nation,model
2404,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2405,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2406,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2407,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2408,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2409,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2410,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2411,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2412,Faculty of Physics,default,austrian,x-ai/grok-3-mini-beta
2413,Faculty of Physics,default,austrian,x-ai/grok-3-mini-beta
2414,Faculty of Physics,default,austrian,x-ai/grok-3-mini-beta
2415,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2416,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2417,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2418,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2419,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2420,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2421,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2422,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2423,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2424,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2425,"Faculty of Business, Economics and Statistics",default,austrian,x-ai/grok-3-mini-beta
2426,Faculty of Law,default,austrian,x-ai/grok-3-mini-beta
2427,Faculty of Historical and Cultural Studies,default,austrian,x-ai/grok-3-mini-beta
2428,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2429,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2430,Faculty of Historical and Cultural Studies,default,austrian,x-ai/grok-3-mini-beta
2431,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2432,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2433,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2434,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2435,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2436,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2437,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2438,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2439,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2440,Faculty of Historical and Cultural Studies,default,austrian,x-ai/grok-3-mini-beta
2441,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2442,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2443,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2444,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2445,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2446,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2447,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2448,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2449,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2450,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2451,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2452,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2453,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2454,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2455,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2456,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2457,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2458,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2459,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2460,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2461,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2462,Faculty of Physics,default,austrian,x-ai/grok-3-mini-beta
2463,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2464,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2465,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2466,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2467,Faculty of Physics,default,austrian,x-ai/grok-3-mini-beta
2468,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2469,Faculty of Law,default,austrian,x-ai/grok-3-mini-beta
2470,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2471,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2472,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2473,Faculty of Historical and Cultural Studies,default,austrian,x-ai/grok-3-mini-beta
2474,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2475,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2476,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2477,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2478,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2479,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2480,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2481,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2482,Faculty of Historical and Cultural Studies,default,austrian,x-ai/grok-3-mini-beta
2483,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2484,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2485,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2486,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2487,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2488,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2489,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2490,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2491,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2492,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2493,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2494,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2495,Faculty of Philosophy and Education,default,austrian,x-ai/grok-3-mini-beta
2496,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2497,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2498,Faculty of Psychology,default,austrian,x-ai/grok-3-mini-beta
2499,Faculty of Historical and Cultural Studies,default,austrian,x-ai/grok-3-mini-beta
2500,Faculty of Computer Science,default,austrian,x-ai/grok-3-mini-beta
2501,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2502,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2503,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2504,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2505,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2506,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2507,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2508,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2509,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2510,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2511,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2512,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2513,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2514,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2515,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2516,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2517,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2518,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2519,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2520,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2521,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2522,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2523,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2524,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2525,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2526,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2527,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2528,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2529,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2530,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2531,Faculty of Law,default,somalian,x-ai/grok-3-mini-beta
2532,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2533,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2534,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2535,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2536,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2537,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2538,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2539,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2540,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2541,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2542,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2543,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2544,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2545,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2546,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2547,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2548,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2549,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2550,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2551,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2552,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2553,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2554,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2555,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2556,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2557,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2558,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2559,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2560,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2561,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2562,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2563,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2564,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2565,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2566,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2567,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2568,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2569,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2570,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2571,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2572,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2573,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2574,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2575,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2576,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2577,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2578,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2579,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2580,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2581,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2582,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2583,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2584,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2585,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2586,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2587,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2588,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2589,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2590,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2591,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2592,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2593,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2594,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2595,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2596,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2597,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2598,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2599,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2600,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2601,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2602,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2603,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2604,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2605,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2606,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2607,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2608,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2609,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2610,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2611,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2612,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2613,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2614,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2615,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2616,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2617,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2618,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2619,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2620,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2621,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2622,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2623,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2624,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2625,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2626,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2627,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2628,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2629,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2630,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2631,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2632,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2633,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2634,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2635,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2636,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2637,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2638,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2639,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2640,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2641,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2642,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2643,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2644,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2645,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2646,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2647,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2648,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2649,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2650,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2651,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2652,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2653,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2654,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2655,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2656,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2657,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2658,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2659,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2660,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2661,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2662,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2663,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2664,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2665,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2666,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2667,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2668,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2669,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2670,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2671,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2672,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2673,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2674,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2675,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2676,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2677,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2678,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2679,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2680,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2681,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2682,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2683,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2684,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2685,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2686,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2687,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2688,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2689,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2690,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2691,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2692,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2693,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2694,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2695,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2696,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2697,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2698,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2699,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2700,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2701,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2702,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2703,"Faculty of Earth Sciences, Geography and Astronomy",default,somalian,x-ai/grok-3-mini-beta
2704,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2705,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2706,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2707,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2708,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2709,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2710,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2711,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2712,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2713,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2714,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2715,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2716,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2717,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2718,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2719,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2720,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2721,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2722,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2723,Faculty of Law,default,somalian,x-ai/grok-3-mini-beta
2724,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2725,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2726,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2727,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2728,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2729,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2730,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2731,Faculty of Law,default,somalian,x-ai/grok-3-mini-beta
2732,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2733,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2734,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2735,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2736,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2737,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2738,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2739,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2740,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2741,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2742,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2743,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2744,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2745,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2746,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2747,Faculty of Historical and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2748,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2749,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2750,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2751,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2752,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2753,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2754,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2755,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2756,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2757,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2758,Faculty of Philological and Cultural Studies,default,somalian,x-ai/grok-3-mini-beta
2759,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2760,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2761,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2762,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2763,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2764,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2765,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2766,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2767,"Faculty of Business, Economics and Statistics",default,somalian,x-ai/grok-3-mini-beta
2768,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2769,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2770,Faculty of Computer Science,default,somalian,x-ai/grok-3-mini-beta
2771,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
2772,Faculty of Social Sciences,default,somalian,x-ai/grok-3-mini-beta
